"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_port"
"849","1.584903179","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","41300"
"850","1.584922805","127.0.0.1","127.0.0.1","TCP","66","41300  >  4444 [ACK] Seq=206 Ack=142 Win=615 Len=0 TSval=3000042679 TSecr=3000042679","41300","4444"
"859","1.585425103","::1","::1","TCP","94","42824  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113703 TSecr=0 WS=128","42824","4444"
"861","1.585441376","::1","::1","TCP","74","4444  >  42824 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42824"
"867","1.585802665","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","40964"
"868","1.585828786","127.0.0.1","127.0.0.1","TCP","66","40964  >  4444 [ACK] Seq=206 Ack=142 Win=615 Len=0 TSval=3000042680 TSecr=3000042680","40964","4444"
"869","1.585841148","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","41774"
"870","1.585867128","127.0.0.1","127.0.0.1","TCP","66","41774  >  4444 [ACK] Seq=206 Ack=142 Win=615 Len=0 TSval=3000042680 TSecr=3000042680","41774","4444"
"871","1.585930055","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","41218"
"872","1.585949192","127.0.0.1","127.0.0.1","TCP","66","41218  >  4444 [ACK] Seq=206 Ack=142 Win=615 Len=0 TSval=3000042680 TSecr=3000042680","41218","4444"
"881","1.586375503","::1","::1","TCP","94","42834  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113704 TSecr=0 WS=128","42834","4444"
"882","1.586388843","::1","::1","TCP","74","4444  >  42834 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42834"
"895","1.586980887","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","41744"
"896","1.586980887","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","41278"
"897","1.587001421","127.0.0.1","127.0.0.1","TCP","66","41278  >  4444 [ACK] Seq=206 Ack=142 Win=615 Len=0 TSval=3000042681 TSecr=3000042681","41278","4444"
"898","1.587001421","127.0.0.1","127.0.0.1","TCP","66","41744  >  4444 [ACK] Seq=206 Ack=142 Win=615 Len=0 TSval=3000042681 TSecr=3000042681","41744","4444"
"900","1.587108138","::1","::1","TCP","94","42846  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113705 TSecr=0 WS=128","42846","4444"
"901","1.587127833","::1","::1","TCP","74","4444  >  42846 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42846"
"907","1.587502741","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","41738"
"908","1.587507560","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","41246"
"909","1.587527046","127.0.0.1","127.0.0.1","TCP","66","41738  >  4444 [ACK] Seq=206 Ack=142 Win=615 Len=0 TSval=3000042682 TSecr=3000042682","41738","4444"
"910","1.587533751","127.0.0.1","127.0.0.1","TCP","66","41246  >  4444 [ACK] Seq=206 Ack=142 Win=615 Len=0 TSval=3000042682 TSecr=3000042682","41246","4444"
"918","1.588090316","::1","::1","TCP","94","42856  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113706 TSecr=0 WS=128","42856","4444"
"920","1.588104494","::1","::1","TCP","74","4444  >  42856 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42856"
"921","1.588114621","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","41386"
"922","1.588130824","127.0.0.1","127.0.0.1","TCP","66","41386  >  4444 [ACK] Seq=206 Ack=142 Win=615 Len=0 TSval=3000042683 TSecr=3000042683","41386","4444"
"932","1.588838037","::1","::1","TCP","94","42864  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113706 TSecr=0 WS=128","42864","4444"
"933","1.588852005","::1","::1","TCP","74","4444  >  42864 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42864"
"938","1.589020532","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","41550"
"940","1.589038900","127.0.0.1","127.0.0.1","TCP","66","41550  >  4444 [ACK] Seq=206 Ack=142 Win=615 Len=0 TSval=3000042683 TSecr=3000042683","41550","4444"
"945","1.589609015","::1","::1","TCP","94","42872  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113707 TSecr=0 WS=128","42872","4444"
"946","1.589623891","::1","::1","TCP","74","4444  >  42872 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42872"
"948","1.590081212","::1","::1","TCP","94","42878  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113708 TSecr=0 WS=128","42878","4444"
"949","1.590091618","::1","::1","TCP","74","4444  >  42878 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42878"
"954","1.590493275","::1","::1","TCP","94","42886  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113708 TSecr=0 WS=128","42886","4444"
"955","1.590505148","::1","::1","TCP","74","4444  >  42886 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42886"
"962","1.591030774","::1","::1","TCP","94","42900  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113708 TSecr=0 WS=128","42900","4444"
"963","1.591069815","::1","::1","TCP","74","4444  >  42900 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42900"
"964","1.591471053","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","36078","4444"
"965","1.591494869","127.0.0.1","127.0.0.1","TCP","66","4444  >  36078 [ACK] Seq=1 Ack=336 Win=907 Len=0 TSval=3000042686 TSecr=3000042686","4444","36078"
"968","1.592067637","::1","::1","TCP","94","42910  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113709 TSecr=0 WS=128","42910","4444"
"969","1.592081955","::1","::1","TCP","74","4444  >  42910 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42910"
"972","1.592651510","::1","::1","TCP","94","42918  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113710 TSecr=0 WS=128","42918","4444"
"973","1.592666875","::1","::1","TCP","74","4444  >  42918 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42918"
"983","1.593365568","::1","::1","TCP","94","42932  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113711 TSecr=0 WS=128","42932","4444"
"984","1.593384495","::1","::1","TCP","74","4444  >  42932 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42932"
"990","1.593991834","::1","::1","TCP","94","42944  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113711 TSecr=0 WS=128","42944","4444"
"992","1.594003428","::1","::1","TCP","74","4444  >  42944 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42944"
"998","1.594580177","::1","::1","TCP","94","42954  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113712 TSecr=0 WS=128","42954","4444"
"1000","1.594597568","::1","::1","TCP","74","4444  >  42954 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42954"
"1008","1.594997898","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","35486","4444"
"1009","1.595020177","127.0.0.1","127.0.0.1","TCP","66","4444  >  35486 [ACK] Seq=1 Ack=336 Win=995 Len=0 TSval=3000042689 TSecr=3000042689","4444","35486"
"1016","1.595799606","::1","::1","TCP","94","42968  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113713 TSecr=0 WS=128","42968","4444"
"1019","1.595815669","::1","::1","TCP","74","4444  >  42968 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42968"
"1033","1.596651739","::1","::1","TCP","94","42970  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113714 TSecr=0 WS=128","42970","4444"
"1034","1.596669409","::1","::1","TCP","74","4444  >  42970 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42970"
"1047","1.597569035","::1","::1","TCP","94","42984  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113715 TSecr=0 WS=128","42984","4444"
"1050","1.597580838","::1","::1","TCP","74","4444  >  42984 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42984"
"1063","1.598408317","::1","::1","TCP","94","43000  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113716 TSecr=0 WS=128","43000","4444"
"1064","1.598425149","::1","::1","TCP","74","4444  >  43000 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","43000"
"1072","1.598956990","::1","::1","TCP","94","43010  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113716 TSecr=0 WS=128","43010","4444"
"1073","1.598969981","::1","::1","TCP","74","4444  >  43010 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","43010"
"1082","1.599499657","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","35432","4444"
"1083","1.599521098","127.0.0.1","127.0.0.1","TCP","66","4444  >  35432 [ACK] Seq=1 Ack=336 Win=995 Len=0 TSval=3000042694 TSecr=3000042694","4444","35432"
"1099","1.600499435","::1","::1","TCP","94","43016  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113718 TSecr=0 WS=128","43016","4444"
"1100","1.600516616","::1","::1","TCP","74","4444  >  43016 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","43016"
"1116","1.601405765","::1","::1","TCP","94","43026  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113719 TSecr=0 WS=128","43026","4444"
"1118","1.601424972","::1","::1","TCP","74","4444  >  43026 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","43026"
"1129","1.602278223","::1","::1","TCP","94","43040  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113720 TSecr=0 WS=128","43040","4444"
"1130","1.602293518","::1","::1","TCP","74","4444  >  43040 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","43040"
"1138","1.602625683","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","36062","4444"
"1139","1.602643423","127.0.0.1","127.0.0.1","TCP","66","4444  >  36062 [ACK] Seq=1 Ack=336 Win=907 Len=0 TSval=3000042697 TSecr=3000042697","4444","36062"
"1146","1.603260261","::1","::1","TCP","94","43056  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600113721 TSecr=0 WS=128","43056","4444"
"1147","1.603280515","::1","::1","TCP","74","4444  >  43056 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","43056"
"1151","1.603792661","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","35338","4444"
"1153","1.603815848","127.0.0.1","127.0.0.1","TCP","66","4444  >  35338 [ACK] Seq=1 Ack=336 Win=907 Len=0 TSval=3000042698 TSecr=3000042698","4444","35338"
"1160","1.604354953","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","35808","4444"
"1161","1.604373042","127.0.0.1","127.0.0.1","TCP","66","4444  >  35808 [ACK] Seq=1 Ack=336 Win=995 Len=0 TSval=3000042699 TSecr=3000042699","4444","35808"
"1166","1.604819328","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","36012","4444"
"1168","1.604844890","127.0.0.1","127.0.0.1","TCP","66","4444  >  36012 [ACK] Seq=1 Ack=336 Win=907 Len=0 TSval=3000042699 TSecr=3000042699","4444","36012"
"1176","1.605523537","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","35742","4444"
"1177","1.605552521","127.0.0.1","127.0.0.1","TCP","66","4444  >  35742 [ACK] Seq=1 Ack=336 Win=995 Len=0 TSval=3000042700 TSecr=3000042700","4444","35742"
"1190","1.606136744","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","35618","4444"
"1193","1.606159163","127.0.0.1","127.0.0.1","TCP","66","4444  >  35618 [ACK] Seq=1 Ack=336 Win=995 Len=0 TSval=3000042701 TSecr=3000042701","4444","35618"
"1201","1.606793391","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","35540","4444"
"1202","1.606826287","127.0.0.1","127.0.0.1","TCP","66","4444  >  35540 [ACK] Seq=1 Ack=336 Win=995 Len=0 TSval=3000042701 TSecr=3000042701","4444","35540"
"1210","1.607498369","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","35588","4444"
"1211","1.607523861","127.0.0.1","127.0.0.1","TCP","66","4444  >  35588 [ACK] Seq=1 Ack=336 Win=995 Len=0 TSval=3000042702 TSecr=3000042702","4444","35588"
"1221","1.608032306","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","35522","4444"
"1223","1.608076027","127.0.0.1","127.0.0.1","TCP","66","4444  >  35522 [ACK] Seq=1 Ack=336 Win=995 Len=0 TSval=3000042702 TSecr=3000042702","4444","35522"
"1230","1.608624700","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","35790","4444"
"1232","1.608649912","127.0.0.1","127.0.0.1","TCP","66","4444  >  35790 [ACK] Seq=1 Ack=336 Win=995 Len=0 TSval=3000042703 TSecr=3000042703","4444","35790"
"1240","1.609418725","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","36100","4444"
"1243","1.609445893","127.0.0.1","127.0.0.1","TCP","66","4444  >  36100 [ACK] Seq=1 Ack=336 Win=907 Len=0 TSval=3000042704 TSecr=3000042704","4444","36100"
"1252","1.610200528","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","35560","4444"
"1253","1.610231538","127.0.0.1","127.0.0.1","TCP","66","4444  >  35560 [ACK] Seq=1 Ack=336 Win=995 Len=0 TSval=3000042705 TSecr=3000042705","4444","35560"
"1274","1.611173767","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","35524","4444"
"1275","1.611193741","127.0.0.1","127.0.0.1","TCP","66","4444  >  35524 [ACK] Seq=1 Ack=336 Win=995 Len=0 TSval=3000042706 TSecr=3000042706","4444","35524"
"1285","1.611858560","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","35988","4444"
"1287","1.611905214","127.0.0.1","127.0.0.1","TCP","66","4444  >  35988 [ACK] Seq=1 Ack=336 Win=907 Len=0 TSval=3000042706 TSecr=3000042706","4444","35988"
"1310","1.612969316","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","35710","4444"
"1311","1.612992643","127.0.0.1","127.0.0.1","TCP","66","4444  >  35710 [ACK] Seq=1 Ack=336 Win=995 Len=0 TSval=3000042707 TSecr=3000042707","4444","35710"
