"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_port"
"889","3.381786089","127.0.0.1","127.0.0.1","TCP","66","41998  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299780 TSecr=449299780","41998","4444"
"893","3.381927726","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42646"
"894","3.381947141","127.0.0.1","127.0.0.1","TCP","66","42646  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299781 TSecr=449299780","42646","4444"
"910","3.383527989","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42530"
"911","3.383546985","127.0.0.1","127.0.0.1","TCP","66","42530  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299782 TSecr=449299782","42530","4444"
"912","3.383620109","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42414","4444"
"934","3.387026525","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42414"
"935","3.387044754","127.0.0.1","127.0.0.1","TCP","66","42414  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299786 TSecr=449299786","42414","4444"
"965","3.477077191","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42396","4444"
"966","3.477322472","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42586","4444"
"967","3.477557556","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42180","4444"
"969","3.477789009","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42162","4444"
"970","3.478030169","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42246","4444"
"983","3.478630381","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42204","4444"
"1007","3.479445843","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42490","4444"
"1013","3.479670032","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42552","4444"
"1022","3.480047801","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42300","4444"
"1030","3.480228130","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42388","4444"
"1036","3.480386948","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42062","4444"
"1111","3.481873999","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42586"
"1113","3.481909478","127.0.0.1","127.0.0.1","TCP","66","42586  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299880 TSecr=449299880","42586","4444"
"1120","3.481970100","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42162"
"1125","3.481988258","127.0.0.1","127.0.0.1","TCP","66","42162  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449299881 TSecr=449299881","42162","4444"
"1139","3.482166841","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42396"
"1141","3.482184651","127.0.0.1","127.0.0.1","TCP","66","42396  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299881 TSecr=449299881","42396","4444"
"1155","3.482612356","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42180"
"1159","3.482634356","127.0.0.1","127.0.0.1","TCP","66","42180  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299881 TSecr=449299881","42180","4444"
"1172","3.483174016","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42246"
"1175","3.483207400","127.0.0.1","127.0.0.1","TCP","66","42246  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299882 TSecr=449299882","42246","4444"
"1178","3.483291488","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42204"
"1180","3.483314466","127.0.0.1","127.0.0.1","TCP","66","42204  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299882 TSecr=449299882","42204","4444"
"1184","3.483352040","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","41930","4444"
"1196","3.483573017","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42552"
"1197","3.483590756","127.0.0.1","127.0.0.1","TCP","66","42552  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299882 TSecr=449299882","42552","4444"
"1202","3.483674565","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42322","4444"
"1220","3.484336167","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42490"
"1221","3.484347970","127.0.0.1","127.0.0.1","TCP","66","42490  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299883 TSecr=449299883","42490","4444"
"1222","3.484387710","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42300"
"1224","3.484404751","127.0.0.1","127.0.0.1","TCP","66","42300  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299883 TSecr=449299883","42300","4444"
"1225","3.484466281","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42388"
"1226","3.484482135","127.0.0.1","127.0.0.1","TCP","66","42388  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299883 TSecr=449299883","42388","4444"
"1238","3.484904811","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42276","4444"
"1243","3.485117547","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42222","4444"
"1245","3.485245355","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42062"
"1246","3.485266308","127.0.0.1","127.0.0.1","TCP","66","42062  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299884 TSecr=449299884","42062","4444"
"1303","3.488162467","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","41930"
"1304","3.488180905","127.0.0.1","127.0.0.1","TCP","66","41930  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299887 TSecr=449299887","41930","4444"
"1305","3.488248790","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42322"
"1307","3.488263666","127.0.0.1","127.0.0.1","TCP","66","42322  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299887 TSecr=449299887","42322","4444"
"1328","3.489790177","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42276"
"1330","3.489806729","127.0.0.1","127.0.0.1","TCP","66","42276  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299888 TSecr=449299888","42276","4444"
"1333","3.490139870","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42222"
"1334","3.490155654","127.0.0.1","127.0.0.1","TCP","66","42222  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299889 TSecr=449299889","42222","4444"
"1388","3.578616185","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42140","4444"
"1408","3.583179375","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42140"
"1409","3.583205216","127.0.0.1","127.0.0.1","TCP","66","42140  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299982 TSecr=449299982","42140","4444"
"1412","3.585336618","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42416","4444"
"1417","3.586629861","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42736","4444"
"1445","3.591503144","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42416"
"1446","3.591527449","127.0.0.1","127.0.0.1","TCP","66","42416  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299990 TSecr=449299990","42416","4444"
"1456","3.593078124","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42736"
"1457","3.593097261","127.0.0.1","127.0.0.1","TCP","66","42736  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449299992 TSecr=449299992","42736","4444"
"1475","3.678491150","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42036","4444"
"1476","3.678681746","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42040","4444"
"1481","3.679748355","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42568","4444"
"1488","3.680777599","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42720","4444"
"1538","3.684078975","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42036"
"1539","3.684103489","127.0.0.1","127.0.0.1","TCP","66","42036  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300083 TSecr=449300083","42036","4444"
"1557","3.685718069","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42040"
"1558","3.685741117","127.0.0.1","127.0.0.1","TCP","66","42040  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300084 TSecr=449300084","42040","4444"
"1563","3.686277564","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42568"
"1564","3.686294117","127.0.0.1","127.0.0.1","TCP","66","42568  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300085 TSecr=449300085","42568","4444"
"1565","3.686339583","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42720"
"1566","3.686360884","127.0.0.1","127.0.0.1","TCP","66","42720  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300085 TSecr=449300085","42720","4444"
"1589","3.781635155","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42078","4444"
"1590","3.781827427","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42578","4444"
"1594","3.782587784","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42632","4444"
"1607","3.784308732","127.0.0.1","127.0.0.1","TLSv1.2","271","[TCP Previous segment not captured] , Application Data","44414","4444"
"1613","3.784619314","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42640","4444"
"1617","3.784913065","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42674","4444"
"1656","3.786321545","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42204","4444"
"1666","3.786701758","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42714","4444"
"1668","3.787113540","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42430","4444"
"1678","3.787699504","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42578"
"1679","3.787730514","127.0.0.1","127.0.0.1","TCP","66","42578  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300186 TSecr=449300186","42578","4444"
"1680","3.787763897","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42078"
"1681","3.787788202","127.0.0.1","127.0.0.1","TCP","66","42078  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300186 TSecr=449300186","42078","4444"
"1702","3.788368719","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42632"
"1703","3.788384713","127.0.0.1","127.0.0.1","TCP","66","42632  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449300187 TSecr=449300187","42632","4444"
"1707","3.788468312","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42716","4444"
"1713","3.788795097","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","41998","4444"
"1774","3.790678565","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42640"
"1776","3.790722564","127.0.0.1","127.0.0.1","TCP","66","42640  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300189 TSecr=449300189","42640","4444"
"1799","3.791330878","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","44414"
"1800","3.791356021","127.0.0.1","127.0.0.1","TCP","66","44414  >  4444 [ACK] Seq=207 Ack=76 Win=630 Len=0 TSval=449300190 TSecr=449300190","44414","4444"
"1812","3.791708857","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42674"
"1813","3.791731695","127.0.0.1","127.0.0.1","TCP","66","42674  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449300190 TSecr=449300190","42674","4444"
"1814","3.791738399","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42714"
"1815","3.791749015","127.0.0.1","127.0.0.1","TCP","66","42714  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300190 TSecr=449300190","42714","4444"
"1833","3.792918919","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42204"
"1836","3.792947553","127.0.0.1","127.0.0.1","TCP","66","42204  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449300192 TSecr=449300191","42204","4444"
"1838","3.793175584","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42430"
"1839","3.793195768","127.0.0.1","127.0.0.1","TCP","66","42430  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300192 TSecr=449300192","42430","4444"
"1851","3.794027432","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42716"
"1852","3.794039794","127.0.0.1","127.0.0.1","TCP","66","42716  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449300193 TSecr=449300193","42716","4444"
"1857","3.794749936","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","41998"
"1858","3.794760551","127.0.0.1","127.0.0.1","TCP","66","41998  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449300193 TSecr=449300193","41998","4444"
"1900","3.883172403","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42162","4444"
"1901","3.883337646","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42462","4444"
"1923","3.885569200","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","41940","4444"
"1924","3.885705320","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42174","4444"
"1950","3.887126372","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42462"
"1951","3.887145368","127.0.0.1","127.0.0.1","TCP","66","42462  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300286 TSecr=449300286","42462","4444"
"1968","3.887994563","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42162"
"1969","3.888006575","127.0.0.1","127.0.0.1","TCP","66","42162  >  4444 [ACK] Seq=616 Ack=226 Win=630 Len=0 TSval=449300287 TSecr=449300287","42162","4444"
"1988","3.889011934","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","41940"
"1989","3.889030651","127.0.0.1","127.0.0.1","TCP","66","41940  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300288 TSecr=449300288","41940","4444"
"1992","3.889220898","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42174"
"1993","3.889236891","127.0.0.1","127.0.0.1","TCP","66","42174  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300288 TSecr=449300288","42174","4444"
"1996","3.895017477","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42314","4444"
"2001","3.896357653","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42716","4444"
"2003","3.896496915","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","41952","4444"
"2049","3.898846500","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42716"
"2050","3.898864170","127.0.0.1","127.0.0.1","TCP","66","42716  >  4444 [ACK] Seq=616 Ack=226 Win=630 Len=0 TSval=449300297 TSecr=449300297","42716","4444"
"2053","3.899213234","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42314"
"2054","3.899223780","127.0.0.1","127.0.0.1","TCP","66","42314  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449300298 TSecr=449300298","42314","4444"
"2066","3.900492369","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","41952"
"2067","3.900502845","127.0.0.1","127.0.0.1","TCP","66","41952  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300299 TSecr=449300299","41952","4444"
"2097","3.981485449","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42372","4444"
"2109","3.983939795","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42552","4444"
"2110","3.984232568","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42752","4444"
"2128","3.985681206","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42372"
"2129","3.985697549","127.0.0.1","127.0.0.1","TCP","66","42372  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300384 TSecr=449300384","42372","4444"
"2134","3.986107026","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42334","4444"
"2136","3.986291126","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42606","4444"
"2186","3.988730387","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42568","4444"
"2188","3.988855891","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42552"
"2189","3.988863154","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42752"
"2190","3.988869300","127.0.0.1","127.0.0.1","TCP","66","42552  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449300387 TSecr=449300387","42552","4444"
"2191","3.988878799","127.0.0.1","127.0.0.1","TCP","66","42752  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300387 TSecr=449300387","42752","4444"
"2224","3.990579982","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42334"
"2225","3.990591994","127.0.0.1","127.0.0.1","TCP","66","42334  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300389 TSecr=449300389","42334","4444"
"2226","3.990630337","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42094","4444"
"2228","3.990737403","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42640","4444"
"2231","3.991026544","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42606"
"2232","3.991048963","127.0.0.1","127.0.0.1","TCP","66","42606  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449300390 TSecr=449300390","42606","4444"
"2256","3.992206435","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42568"
"2257","3.992223127","127.0.0.1","127.0.0.1","TCP","66","42568  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449300391 TSecr=449300391","42568","4444"
"2260","3.992475182","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42720","4444"
"2295","3.994231190","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42094"
"2296","3.994238035","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42640"
"2297","3.994242784","127.0.0.1","127.0.0.1","TCP","66","42094  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300393 TSecr=449300393","42094","4444"
"2298","3.994253609","127.0.0.1","127.0.0.1","TCP","66","42640  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449300393 TSecr=449300393","42640","4444"
"2311","3.995336840","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42720"
"2312","3.995348713","127.0.0.1","127.0.0.1","TCP","66","42720  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449300394 TSecr=449300394","42720","4444"
"2315","3.995704902","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42376","4444"
"2316","3.995837599","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42428","4444"
"2356","3.998377081","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42376"
"2358","3.998389373","127.0.0.1","127.0.0.1","TCP","66","42376  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300397 TSecr=449300397","42376","4444"
"2361","3.998597290","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42428"
"2362","3.998606788","127.0.0.1","127.0.0.1","TCP","66","42428  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449300397 TSecr=449300397","42428","4444"
"2404","4.085758292","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42188","4444"
"2405","4.086006297","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42696","4444"
"2410","4.086825250","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42078","4444"
"2465","4.089769879","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42078"
"2466","4.089780844","127.0.0.1","127.0.0.1","TCP","66","42078  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449300488 TSecr=449300488","42078","4444"
