"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_port"
"55","0.628182143","127.0.0.1","127.0.0.1","TCP","66","47514  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698908675 TSecr=2698898435","47514","4444"
"56","0.628201768","127.0.0.1","127.0.0.1","TCP","66","47508  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698908675 TSecr=2698898435","47508","4444"
"57","0.628221324","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47546 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698908675 TSecr=2698796316","4444","47546"
"58","0.628233197","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47530 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698908675 TSecr=2698796296","4444","47530"
"59","0.628244581","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47522 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698908675 TSecr=2698796188","4444","47522"
"60","0.628256175","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47562 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698908675 TSecr=2698796322","4444","47562"
"61","0.628270422","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47572 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698908675 TSecr=2698796366","4444","47572"
"62","0.628279921","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47576 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698908675 TSecr=2698796404","4444","47576"
"63","0.628291444","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47512 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698908675 TSecr=2698796179","4444","47512"
"64","0.628302759","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47514 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698908675 TSecr=2698796166","4444","47514"
"65","0.628315260","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47508 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698908675 TSecr=2698796061","4444","47508"
"96","1.140222779","127.0.0.1","127.0.0.1","TCP","66","47718  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47718","4444"
"97","1.140244151","127.0.0.1","127.0.0.1","TCP","66","47602  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47602","4444"
"98","1.140264195","127.0.0.1","127.0.0.1","TCP","66","47592  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47592","4444"
"100","1.140321255","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47718 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796632","4444","47718"
"102","1.140335154","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47602 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796453","4444","47602"
"104","1.140346049","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47592 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796446","4444","47592"
"107","1.140383344","127.0.0.1","127.0.0.1","TCP","66","47704  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47704","4444"
"108","1.140400944","127.0.0.1","127.0.0.1","TCP","66","47782  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47782","4444"
"109","1.140417706","127.0.0.1","127.0.0.1","TCP","66","47780  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47780","4444"
"110","1.140434259","127.0.0.1","127.0.0.1","TCP","66","47764  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47764","4444"
"111","1.140453884","127.0.0.1","127.0.0.1","TCP","66","47760  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47760","4444"
"112","1.140470506","127.0.0.1","127.0.0.1","TCP","66","47750  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47750","4444"
"113","1.140487268","127.0.0.1","127.0.0.1","TCP","66","47736  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47736","4444"
"114","1.140503890","127.0.0.1","127.0.0.1","TCP","66","47720  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47720","4444"
"115","1.140521071","127.0.0.1","127.0.0.1","TCP","66","47692  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47692","4444"
"116","1.140537554","127.0.0.1","127.0.0.1","TCP","66","47690  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47690","4444"
"117","1.140554246","127.0.0.1","127.0.0.1","TCP","66","47682  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47682","4444"
"118","1.140571217","127.0.0.1","127.0.0.1","TCP","66","47672  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47672","4444"
"119","1.140588468","127.0.0.1","127.0.0.1","TCP","66","47660  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47660","4444"
"120","1.140605090","127.0.0.1","127.0.0.1","TCP","66","47646  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47646","4444"
"121","1.140621852","127.0.0.1","127.0.0.1","TCP","66","47644  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47644","4444"
"122","1.140639033","127.0.0.1","127.0.0.1","TCP","66","47640  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47640","4444"
"123","1.140655655","127.0.0.1","127.0.0.1","TCP","66","47632  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47632","4444"
"124","1.140672906","127.0.0.1","127.0.0.1","TCP","66","47618  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47618","4444"
"125","1.140689947","127.0.0.1","127.0.0.1","TCP","66","47614  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47614","4444"
"126","1.140706779","127.0.0.1","127.0.0.1","TCP","66","47792  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47792","4444"
"127","1.140723401","127.0.0.1","127.0.0.1","TCP","66","47808  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909187 TSecr=2698898947","47808","4444"
"139","1.141031611","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47704 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796613","4444","47704"
"140","1.141042367","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47782 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796738","4444","47782"
"141","1.141053332","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47780 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796671","4444","47780"
"142","1.141063808","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47764 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796669","4444","47764"
"143","1.141074074","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47760 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796647","4444","47760"
"144","1.141084551","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47750 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796624","4444","47750"
"145","1.141095167","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47736 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796635","4444","47736"
"146","1.141105573","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47720 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796632","4444","47720"
"147","1.141116049","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47692 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796583","4444","47692"
"148","1.141126595","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47690 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796610","4444","47690"
"149","1.141137490","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47682 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796590","4444","47682"
"150","1.141147967","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47672 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796566","4444","47672"
"151","1.141158513","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47660 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796549","4444","47660"
"152","1.141168989","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47646 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796517","4444","47646"
"153","1.141179465","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47644 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796508","4444","47644"
"154","1.141190500","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47640 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796496","4444","47640"
"155","1.141200906","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47632 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796479","4444","47632"
"156","1.141211452","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47618 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796490","4444","47618"
"157","1.141222906","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47614 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796488","4444","47614"
"158","1.141232894","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47792 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796837","4444","47792"
"159","1.141243370","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47808 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909187 TSecr=2698796842","4444","47808"
"198","1.651997320","127.0.0.1","127.0.0.1","TCP","66","47886  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909699 TSecr=2698899459","47886","4444"
"199","1.652016876","127.0.0.1","127.0.0.1","TCP","66","47878  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909699 TSecr=2698899459","47878","4444"
"200","1.652035593","127.0.0.1","127.0.0.1","TCP","66","47890  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909699 TSecr=2698899459","47890","4444"
"201","1.652052635","127.0.0.1","127.0.0.1","TCP","66","47844  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909699 TSecr=2698899459","47844","4444"
"202","1.652066533","127.0.0.1","127.0.0.1","TCP","66","47830  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909699 TSecr=2698899459","47830","4444"
"203","1.652091746","127.0.0.1","127.0.0.1","TCP","66","47862  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909699 TSecr=2698899459","47862","4444"
"204","1.652107949","127.0.0.1","127.0.0.1","TCP","66","47848  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909699 TSecr=2698899459","47848","4444"
"205","1.652120800","127.0.0.1","127.0.0.1","TCP","66","47904  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909699 TSecr=2698899459","47904","4444"
"206","1.652134279","127.0.0.1","127.0.0.1","TCP","66","47816  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698909699 TSecr=2698899459","47816","4444"
"207","1.652146920","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47886 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909699 TSecr=2698797178","4444","47886"
"208","1.652153066","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47878 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909699 TSecr=2698797188","4444","47878"
"209","1.652158863","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47890 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909699 TSecr=2698797339","4444","47890"
"210","1.652164590","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47844 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909699 TSecr=2698796994","4444","47844"
"211","1.652170177","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47830 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909699 TSecr=2698796962","4444","47830"
"212","1.652179606","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47862 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909699 TSecr=2698797066","4444","47862"
"213","1.652185263","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47848 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909699 TSecr=2698797023","4444","47848"
"214","1.652191060","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47904 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909699 TSecr=2698797342","4444","47904"
"215","1.652196787","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47816 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698909699 TSecr=2698796901","4444","47816"
"243","2.164092503","127.0.0.1","127.0.0.1","TCP","66","48092  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899972","48092","4444"
"245","2.164125887","127.0.0.1","127.0.0.1","TCP","66","48076  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899972","48076","4444"
"246","2.164142649","127.0.0.1","127.0.0.1","TCP","66","48060  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899972","48060","4444"
"247","2.164159830","127.0.0.1","127.0.0.1","TCP","66","48268  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899971","48268","4444"
"248","2.164175544","127.0.0.1","127.0.0.1","TCP","66","48252  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899971","48252","4444"
"249","2.164189861","127.0.0.1","127.0.0.1","TCP","66","48018  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899971","48018","4444"
"250","2.164208439","127.0.0.1","127.0.0.1","TCP","66","48006  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899971","48006","4444"
"251","2.164227087","127.0.0.1","127.0.0.1","TCP","66","48054  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899971","48054","4444"
"252","2.164244617","127.0.0.1","127.0.0.1","TCP","66","48052  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899971","48052","4444"
"253","2.164260960","127.0.0.1","127.0.0.1","TCP","66","48040  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899971","48040","4444"
"254","2.164279468","127.0.0.1","127.0.0.1","TCP","66","47984  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899971","47984","4444"
"255","2.164298534","127.0.0.1","127.0.0.1","TCP","66","47980  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899971","47980","4444"
"256","2.164313620","127.0.0.1","127.0.0.1","TCP","66","47976  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899971","47976","4444"
"257","2.164332617","127.0.0.1","127.0.0.1","TCP","66","47970  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899971","47970","4444"
"258","2.164352522","127.0.0.1","127.0.0.1","TCP","66","47962  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899971","47962","4444"
"259","2.164365023","127.0.0.1","127.0.0.1","TCP","66","47946  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899971","47946","4444"
"260","2.164379690","127.0.0.1","127.0.0.1","TCP","66","47930  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899971","47930","4444"
"261","2.164396452","127.0.0.1","127.0.0.1","TCP","66","47914  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910211 TSecr=2698899971","47914","4444"
"262","2.164414052","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  48092 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797683","4444","48092"
"263","2.164424598","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  48076 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797680","4444","48076"
"264","2.164435004","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  48060 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797674","4444","48060"
"265","2.164445550","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  48268 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797852","4444","48268"
"266","2.164456027","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  48252 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797776","4444","48252"
"267","2.164466503","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  48018 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797655","4444","48018"
"268","2.164475093","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  48006 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797648","4444","48006"
"269","2.164485639","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  48054 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797646","4444","48054"
"270","2.164496534","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  48052 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797641","4444","48052"
"271","2.164506522","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  48040 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797632","4444","48040"
"272","2.164517138","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47984 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797569","4444","47984"
"273","2.164527474","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47980 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797537","4444","47980"
"274","2.164538509","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47976 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797518","4444","47976"
"275","2.164548636","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47970 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797532","4444","47970"
"276","2.164559392","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47962 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797518","4444","47962"
"277","2.164570008","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47946 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797502","4444","47946"
"278","2.164580554","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47930 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797517","4444","47930"
"279","2.164591309","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47914 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910211 TSecr=2698797500","4444","47914"
"280","2.164945684","127.0.0.1","127.0.0.1","TCP","66","48028  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910212 TSecr=2698899972","48028","4444"
"281","2.164965379","127.0.0.1","127.0.0.1","TCP","66","48024  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910212 TSecr=2698899972","48024","4444"
"282","2.164981442","127.0.0.1","127.0.0.1","TCP","66","47996  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910212 TSecr=2698899972","47996","4444"
"283","2.164998763","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  48028 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910212 TSecr=2698797666","4444","48028"
"284","2.165010077","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  48024 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910212 TSecr=2698797666","4444","48024"
"285","2.165019646","127.0.0.1","127.0.0.1","TCP","66","[TCP ACKed unseen segment] 4444  >  47996 [ACK] Seq=1 Ack=2 Win=512 Len=0 TSval=2698910212 TSecr=2698797617","4444","47996"
"287","2.165106319","127.0.0.1","127.0.0.1","TCP","66","48240  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910212 TSecr=2698899971","48240","4444"
"288","2.165128668","127.0.0.1","127.0.0.1","TCP","66","48238  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910212 TSecr=2698899971","48238","4444"
"289","2.165148503","127.0.0.1","127.0.0.1","TCP","66","48222  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910212 TSecr=2698899971","48222","4444"
"290","2.165169525","127.0.0.1","127.0.0.1","TCP","66","48206  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910212 TSecr=2698899971","48206","4444"
"291","2.165189639","127.0.0.1","127.0.0.1","TCP","66","48196  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910212 TSecr=2698899971","48196","4444"
"292","2.165234338","127.0.0.1","127.0.0.1","TCP","66","48180  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910212 TSecr=2698899971","48180","4444"
"293","2.165253474","127.0.0.1","127.0.0.1","TCP","66","48174  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910212 TSecr=2698899971","48174","4444"
"294","2.165269608","127.0.0.1","127.0.0.1","TCP","66","48172  >  4444 [ACK] Seq=1 Ack=1 Win=614 Len=0 TSval=2698910212 TSecr=2698899971","48172","4444"
